PGC2496290;167.897917;55.269444;4563.682185;4088.114098
PGC34029;167.898750;56.526667;7800.802169;4656.358337
PGC139538;167.902500;53.582222;221.289715;3316.990768
PGC2815950;167.902917;54.988889;3842.841472;3953.693540
PGC2471965;167.903333;54.517222;2628.883199;3739.406347
PGC213793;167.907500;56.516389;7776.516916;4639.271408
PGC2445730;167.911667;53.604444;280.994549;3313.059862
PGC2490901;167.930000;55.110000;4161.604251;3968.682817
PGC34045;167.931250;53.988611;1275.481050;3457.648665
PGC2443726;167.941250;53.533611;106.560875;3235.662666
PGC2489976;167.951667;55.083056;4097.896767;3924.533163
PGC2503722;167.966667;55.483611;5132.660390;4084.827256
PGC2543767;167.967500;56.660556;8162.845086;4619.744260
PGC2513272;167.972500;55.754444;5831.220432;4199.710938
PGC2815951;167.981250;54.267500;2006.751126;3509.151647
PGC2518865;167.985833;55.913056;6242.888190;4252.747394
PGC2528159;168.033750;56.176944;6934.379197;4304.482512
PGC2526448;168.051667;56.127222;6810.969357;4256.012982
PGC2500674;168.070417;55.400556;4945.864498;3895.415575
PGC2541321;168.071667;56.582222;7987.341772;4436.373795
PGC2501579;168.076250;55.423889;5007.420711;3897.612470
PGC2471269;168.090000;54.493333;2616.944637;3449.596951
PGC34081;168.091250;54.027222;1417.913386;3233.319918
PGC2471597;168.110833;54.505000;2652.536454;3423.843110
PGC2462185;168.112500;54.184167;1827.515281;3273.526797
PGC139543;168.117500;53.524722;131.728697;2961.946591
PGC2484482;168.122500;54.916667;3714.689975;3596.226686
PGC2448587;168.127917;53.707500;605.054828;3030.371414
PGC2504689;168.135833;55.509722;5243.809938;3850.243968
PGC2526403;168.139583;56.125833;6829.951574;4129.289869
PGC2471865;168.149167;54.513889;2685.684642;3370.695296
PGC2470300;168.181250;54.459722;2554.980244;3297.696876
PGC2500995;168.187500;55.409167;4998.707275;3728.383639
PGC2544485;168.196250;56.685278;8284.284940;4307.643863
PGC2478521;168.200000;54.731667;3259.500412;3395.829796
PGC2487391;168.210417;55.005000;3965.274978;3507.268921
PGC34117;168.214167;56.245000;7155.815356;4077.716590
PGC2452027;168.223333;53.830556;947.877078;2942.294891
PGC2503997;168.230417;55.491111;5220.777175;3703.831070
PGC34128;168.235833;55.683056;5715.873564;3785.245484
PGC2503564;168.245000;55.479167;5193.906014;3677.022797
PGC2479134;168.251667;54.750556;3321.959380;3327.908753
PGC2521154;168.253333;55.977778;6478.518231;3897.202511
PGC2496000;168.260417;55.260278;4635.082263;3552.521342
PGC2458569;168.265000;54.060000;1549.567577;2986.074522
PGC2481299;168.269167;54.817222;3498.105881;3333.034862
PGC34136;168.274167;55.808333;6048.143736;3788.137529
PGC2537078;168.285417;56.448056;7696.670872;4070.775278
PGC2445118;168.292917;53.582500;328.885174;2720.690411
PGC2467871;168.299583;54.378333;2377.738164;3082.748393
PGC34144;168.305417;55.555833;5407.038133;3624.847854
PGC2477242;168.319167;54.691389;3188.045287;3200.032871
PGC34163;168.330833;56.478056;7785.604194;4020.286726
PGC2506900;168.339583;55.572778;5459.665253;3583.110068
PGC2478573;168.346250;54.733056;3302.516941;3179.342295
PGC34170;168.357500;53.595000;379.036209;2627.962678
PGC2475026;168.364583;54.620278;3017.552671;3099.126645
PGC2482169;168.370000;54.843611;3593.182980;3196.068970
PGC34177;168.376667;55.403611;5034.611771;3449.629100
PGC2460205;168.386250;54.115278;1725.097366;2829.114121
PGC2460194;168.391250;54.115278;1726.479171;2821.579578
PGC34197;168.410000;55.410833;5062.099782;3404.383977
PGC2507057;168.418333;55.576944;5491.341301;3470.622691
PGC2522727;168.427500;56.021389;6636.394470;3667.240259
PGC2446875;168.431667;53.646944;533.401139;2539.337961
PGC2512111;168.444167;55.721389;5869.550866;3501.399618
PGC2489233;168.457917;55.060556;4174.675676;3168.647817
PGC2503455;168.467083;55.475556;5243.782765;3351.755769
PGC2497738;168.472917;55.313056;4827.697018;3266.240586
PGC2477924;168.474167;54.712778;3285.270744;2979.887105
PGC2535244;168.505417;56.391389;7608.291751;3731.183461
PGC2467989;168.515000;54.382778;2448.391943;2762.347331
PGC2447205;168.525833;53.658333;589.190392;2401.273077
PGC34213;168.526250;55.710833;5864.373479;3377.559381
PGC2476549;168.538750;54.670556;3194.518018;2863.900689
PGC2535770;168.539583;56.406944;7657.293284;3689.988090
PGC34221;168.552083;54.066667;1646.270522;2556.085436
PGC2510016;168.560417;55.661389;5746.491561;3304.501677
PGC2467894;168.561667;54.379167;2452.072051;2690.788088
PGC2442966;168.565000;53.505833;208.180065;2268.781333
PGC2479466;168.580417;54.761111;3438.699891;2845.268124
PGC2541486;168.625833;56.587500;8144.285662;3653.990600
PGC2474551;168.642083;54.604722;3053.997359;2678.766640
PGC2512441;168.643333;55.731111;5948.035631;3217.819547
PGC2534373;168.649167;56.363611;7574.952080;3513.343487
PGC2447554;168.650417;53.670000;654.527418;2217.152895
PGC2502249;168.651250;55.442778;5209.422698;3067.812805
PGC2479429;168.651667;54.760000;3455.564670;2739.122279
PGC2471016;168.654583;54.484167;2747.771283;2602.223316
PGC2490640;168.667083;55.102500;4339.642374;2881.040846
PGC2459912;168.668750;54.105833;1779.737720;2399.023769
PGC2519146;168.674583;55.921111;6444.649693;3264.091470
